axis_id,axis_description,side,side_name,concept_label,opposite_label,pair_id,pair_split,template_id,template_split,split,icd_code,icd_description,ccs_string,prompt
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0061_c3ead14d07,train,5,train,train,E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",Diabetes mellitus with complications,"Coding audit: diagnosis=E11.3599; description=Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye. Assign the medical concept label:"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0061_c3ead14d07,train,6,train,train,E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",Diabetes mellitus with complications,"EHR problem list item: Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye. The high-level concept represented by this item is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0061_c3ead14d07,train,7,train,train,E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",Diabetes mellitus with complications,"For ICD concept E11.3599, 'Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye', the contrastive label should be"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0061_c3ead14d07,train,8,test,calibration,E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",Diabetes mellitus with complications,"The diagnosis text is 'Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye'. In this experiment, its medical concept side is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0061_c3ead14d07,train,9,test,calibration,E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",Diabetes mellitus with complications,"Medical concept extraction task. Input diagnosis: Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye. Output concept:"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0061_c3ead14d07,train,10,test,calibration,E11.3599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",Diabetes mellitus with complications,"Given the ICD description Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye and code E11.3599, classify the concept as"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,1,train,train,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"Clinical coding note: ICD E10.3413 is described as Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral. The contrastive medical concept is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,2,train,train,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"Medical ontology entry: Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral (E10.3413). The best concept label is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,3,train,train,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"A clinician reviews the diagnosis 'Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral' with ICD code E10.3413. This diagnosis belongs to the concept"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,4,train,train,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"In a diagnostic terminology table, E10.3413 means Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral. The relevant concept category is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,5,train,train,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"Coding audit: diagnosis=E10.3413; description=Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral. Assign the medical concept label:"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,6,train,train,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"EHR problem list item: Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral. The high-level concept represented by this item is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,7,train,train,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"For ICD concept E10.3413, 'Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral', the contrastive label should be"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,8,test,calibration,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"The diagnosis text is 'Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral'. In this experiment, its medical concept side is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,9,test,calibration,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"Medical concept extraction task. Input diagnosis: Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral. Output concept:"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0062_9223ffde6b,train,10,test,calibration,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",Diabetes mellitus with complications,"Given the ICD description Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral and code E10.3413, classify the concept as"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,1,train,train,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"Clinical coding note: ICD E11.3412 is described as Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye. The contrastive medical concept is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,2,train,train,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"Medical ontology entry: Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye (E11.3412). The best concept label is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,3,train,train,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"A clinician reviews the diagnosis 'Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye' with ICD code E11.3412. This diagnosis belongs to the concept"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,4,train,train,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"In a diagnostic terminology table, E11.3412 means Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye. The relevant concept category is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,5,train,train,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"Coding audit: diagnosis=E11.3412; description=Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye. Assign the medical concept label:"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,6,train,train,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"EHR problem list item: Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye. The high-level concept represented by this item is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,7,train,train,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"For ICD concept E11.3412, 'Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye', the contrastive label should be"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,8,test,calibration,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"The diagnosis text is 'Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye'. In this experiment, its medical concept side is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,9,test,calibration,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"Medical concept extraction task. Input diagnosis: Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye. Output concept:"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,negative,type2,Type 2 diabetes,Type 1 diabetes,diabetes_subtype_0062_9223ffde6b,train,10,test,calibration,E11.3412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",Diabetes mellitus with complications,"Given the ICD description Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye and code E11.3412, classify the concept as"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0063_1c1b812203,test,1,train,calibration,E10.3411,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",Diabetes mellitus with complications,"Clinical coding note: ICD E10.3411 is described as Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye. The contrastive medical concept is"
diabetes_subtype,Diabetes subtype: Type 1 versus Type 2 diagnosis.,positive,type1,Type 1 diabetes,Type 2 diabetes,diabetes_subtype_0063_1c1b812203,test,2,train,calibration,E10.3411,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",Diabetes mellitus with complications,"Medical ontology entry: Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye (E10.3411). The best concept label is"
